partnerId,partnerName,centerId,address,pincode,locality,Remarks 
17143,OM Diagnostic centre - adhoc,23646,"Shiv Hospital, Plot No, 247, Alandi-Markal Rd, Phata, Dhanore, Maharashtra 412105, India",412105,Dhanore,
17144,ARMANI HEALTHCARE IND (NRVS TRAUMA CENTER) ADHOC,23647,"NR GROUP, Chowk, Dhimrapur Rd, next to NR Villa, Dindayal Colony, Raigarh, Chhattisgarh 496001, India",496001,Raigarh,
17145,Metropolis Healthcare Limited,23650,"Gate No 7, No 12, Hind Rajasthan Building Cosmopolitan CHS, opposite Sion Hospital, Sion, Mumbai, Maharashtra 400022",400022,Mumbai,
17145,Metropolis Healthcare Limited,23651,"shop no-6 juhu lane burfiwala rd azard nagar near shopper stop andheri w,400058",400058,Mumbai,
17145,Metropolis Healthcare Limited,23652,shop no-4 ground floor the amita chs LTD near jumbo darshan andheri e 400069,400069,Mumbai,
17145,Metropolis Healthcare Limited,23653,"Shop no-9, Ground floor, Dosti Apt,Dosti Neptune CHS ltd, 1/141/ and 1a/141, Dosti Estate, S M Road, Wadala East-400037",400037,Mumbai,
17145,Metropolis Healthcare Limited,23654,"Vijay Stores, CG Rd, Sindhi Camp, Chembur, Mumbai, Maharashtra 400074",400074,Mumbai,
17145,Metropolis Healthcare Limited,23655,"Plot No, Office No G1, Swastik Pride, 51, DK Sandu Marg, near Union Bank, Chembur, Mumbai, Maharashtra 400071",400071,Mumbai,
17145,Metropolis Healthcare Limited,23656,"No 11, Bldg No L/2B, Vrundavan Society New Mhada Colony, Sahakar Nagar, opposite Tilak Nagar, Station East, Mumbai, Maharashtra 400071",400097,Mumbai,
17145,Metropolis Healthcare Limited,23657,"Shop No 9, Ground Floor, Sugar Park CHS D Wing, near MG Road, Best Colony, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086",400086,Mumbai,
17145,Metropolis Healthcare Limited,23658,"Shop No.11, Ground Floor, Raikar Chambers Premises Co-Op Society Limited, Near Jain Temple, Govandi Station Road, Govandi, Mumbai, Maharashtra 400088",400043,Mumbai,
17145,Metropolis Healthcare Limited,23659,"CHS, BLOCK-3, Shop No 1, Gr, Ghatkopar - Mankhurd Link Rd, opposite Indian Oil Nagar, Govandi West, Mumbai, Maharashtra 400043",400043,Mumbai,
17145,Metropolis Healthcare Limited,23660,"shop no-4, plot no-287 ,sher a panjab, andheri e ,400093",400059,Andheri,
17145,Metropolis Healthcare Limited,23661,"KOUSTUBH CST NO 5065, SHASTRINAGAR, GROUND FLOOR, HOUSE NO OLD W 34/A WARD - 11, KHOPOLI - 410203.",410203,Khopoli,
17145,Metropolis Healthcare Limited,23662,"128, Raje Complex, 1st Floor,Above Axis Bank, Shivaji Chowk,Panvel - 410 206",410206,Navi Mumbai,
17145,Metropolis Healthcare Limited,23663,"Shop No 5, Ground Floor, Premkunj CHS Plot No, 43 B, Sion Cir, near Vijay Sale, Sion West, Mumbai, Maharashtra 400022",400022,Mumbai,
17145,Metropolis Healthcare Limited,23664,"B, SN 05, Building No 88, opposite RS Mani Supermarket, Tilak Nagar, Mumbai, Maharashtra 400089",400089,Mumbai,
17145,Metropolis Healthcare Limited,23665,"Shop No 7, Emerald Building Wadala East, next to I Max, Bhakti Park, Mumbai, Maharashtra 400037",400037,Mumbai,
17145,Metropolis Healthcare Limited,23666,"Shop No 7, Gr Flr, Jai Bharat Niwas CHS, Nathalal Parekh Marg, near CCD, Matunga East, Mumbai, Maharashtra 400031",400031,Mumbai,
17145,Metropolis Healthcare Limited,23667,4 BANDUKWALA BLDG GRD FLOOR OPP JJ GATE # 6 107 JAIL RD UMERKHADI MUMBAI400009,400009,Mumbai,
17145,Metropolis Healthcare Limited,23668,"Shop No -2,5,6 Ground Floor satyam apartment plot no -65 sai section near hutatma chowk Ambernath East421501",421501,Ambernath,
17145,Metropolis Healthcare Limited,23669,"G-1, Samparpan complex,Opp Solitaire corporate Park,Near mirador hotel,Satamwadi Chakala,Andheri East400093",400099,Mumbai,
17145,Metropolis Healthcare Limited,23670,"INHS Asvini, Near RC Church, Navy Nagar, Colaba 400005",400005,Mumbai,
17145,Metropolis Healthcare Limited,23671,"SHOP NO. 5, ANIRAJ TOWER CHS, LBS MARG, OPP KAKA PETROL PUMP, BHANDUP WEST, MUMBAI - 400078",400101,Mumbai,
17145,Metropolis Healthcare Limited,23672,"Shop No.01,Shreeji Niwas,Opp. Torrent Power,Near Jain Temple,Near Agra Road Bhiwandi 421302",421302,Bhiwandi,
17145,Metropolis Healthcare Limited,23673,"83/85 Bora Bazar Arihant Apartment,Bora Bazar Fort , Mumbai-400001",400001,Mumbai,
17145,Metropolis Healthcare Limited,23674,Shop No 3 Bhushan Heritage Padma Nagar Chikuwadi Boriwali West 400092,400092,Mumbai,
17145,Metropolis Healthcare Limited,23675,"Shop no.3, Sagar Villa Bldg, Bhula bai Desai Marg, Opp Navroz Apartment, Near Breachcandy Hospital400026",400026,Mumbai,
17145,Metropolis Healthcare Limited,23676,"Shop no-2/7, Ground floor, Below Lokhandwala Galaxy Tower,K K Marg, Byculla West, Mumbai-400027",400027,Mumbai,
17145,Metropolis Healthcare Limited,23677,"Shop-33,f type buling,sec-03,belapur 400614",400614,Navi Mumbai,
17145,Metropolis Healthcare Limited,23678,"Latif Building, No 16, Ground Floor, Dr Baba Saheb Ambedkar Rd, Dadar East, Mumbai, Maharashtra 400014",400033,Mumbai,
17145,Metropolis Healthcare Limited,23679,Shop No 9 Ground Floor S K Pride CHS Ltd Asade Golavi Regency Estate Kalyan Shill Road Dombivali East 400123,421203,Dombivli,
17145,Metropolis Healthcare Limited,23680,SHREE NIKETAN 8 KASHIBAI NAVRANGE MARG NEAR GAMDEVI POLICE STATION OPP SENT COLAMBA SCHOOL 400007,400007,Mumbai,
17145,Metropolis Healthcare Limited,23681,"shop no-03,heeling hight ,plot no-28 sec 20 kalamboli roadpali navi mumbai 410218",410218,Navi Mumbai,
17145,Metropolis Healthcare Limited,23682,Shop no-09 plot no-14/15/16/17 emerald height sec 15 near Dmart 410209,410209,Navi Mumbai,
17145,Metropolis Healthcare Limited,23683,"kalwa collection centershop no 02, ground floor Bhagya Rekha Chs old belapur road ,kalwa (w) 400605",400605,Thane,
17145,Metropolis Healthcare Limited,23684,"Shop No.02,Ground Floor Bldng No.-03,Sabarmati Co-op Hsg Soc,Waylenagar,Near Union Bank,Kalyan West - 421301",421311,Kongaon,
17145,Metropolis Healthcare Limited,23685,"shop no-04,riddheswar chs,sec-19,kamothe",410209,Navi Mumbai,
17145,Metropolis Healthcare Limited,23686,"Shop no-05,nandvan chs,sec-36,kamothe410209",410209,Navi Mumbai,
17145,Metropolis Healthcare Limited,23687,"Shop No,1,Khodial Bldg,S V Patel Marg Opp.Bmc Garden,Shankarlane,Kandivali(W)400067",400064,Mumbai,
17145,Metropolis Healthcare Limited,23688,"shop no-05,jyani aprtment sec-35,ove gaon,kharghar 410210",410210,Navi Mumbai,
17145,Metropolis Healthcare Limited,23689,"SHOP NO-06, PLOT NO- 55, SANKALP CHS GROUND FLOOR, KOPERKHAIRANE SECTOR 2A400709",222141,Birshadpur,
17145,Metropolis Healthcare Limited,23690,"SHOP NO-2. SHREE MAMMABAI HIGH SCHOOL BUILDING, DR BABASAHED AMBEDKAR ROAD, KALACHAWKI, MUMBAI-400033",400033,Mumbai,
17145,Metropolis Healthcare Limited,23691,"sahayog .co.op.society 1st floor next to citylight cinema LJ road mahim,400016",400016,Mumbai,
17145,Metropolis Healthcare Limited,23692,shop no A-2 ahimsa taraces opp usha garden bldg malad chincholi bunder w,400064,Mumbai,
17145,Metropolis Healthcare Limited,23693,"shop no9,malad rupali CHS,evershine nagar,malad w 400064",400064,Mumbai,
17145,Metropolis Healthcare Limited,23694,shop no.4 harshita chs ltd liberty garden road no 4 malad w 400064,400064,Mumbai,
17145,Metropolis Healthcare Limited,23695,"Shop no.8, Azziano Building, ABC Wing, Rustomjee Urbania, Maziwade, Thane West 400601",408612,Thane,
17145,Metropolis Healthcare Limited,23696,"SHOP NO-03, GROUND FLOOR,HARI COMPLEX,PLOT NO 20,SECTOR 07, GHANSOLI NAVI MUMBAI400701",400701,Navi Mumbai,
17145,Metropolis Healthcare Limited,23697,"Shop No. 08,Gorai Shivsagar Co-Operative Housing Society,Plot No. 79, R.S.C. 48, Gorai -2, Borivali West, Mumbai – 400092",400091,Mumbai,
17145,Metropolis Healthcare Limited,23698,"Shop No.-01,Pardeshimension Bailbazar Chowk,Near Kartik Sonography and Imagine Centre,Kalyan West 421301421301",421301,Kalyan,
17145,Metropolis Healthcare Limited,23699,"Shop No.C/3,Ground Floor Siera Tower,Bldg No.14 Lokhandwala Township,Akurli Road Kandivali(E)

",400101,?????,
17145,Metropolis Healthcare Limited,23700,"SHOP NO 3, 4-61 & 62, CHADDA CRESENT CO-OP HSG SOC, PLOT NO- 46/55, SECTOR -17, VASHI NAVI MUMBAI",400703,Navi Mumbai,
17145,Metropolis Healthcare Limited,23701,"1 ST FLOOR, SHANTI PALACE BUILDING, OPP S t john baptis school , jambhali naka thane west400601",400601,Thane,
17145,Metropolis Healthcare Limited,23702,"Shop No 3 Ground Floor, shree sai datta homes village Badlapur (E)421503",421503,Badlapur,
17145,Metropolis Healthcare Limited,23703,"Shop no-07, nilgiri chs, atmaram Nagar lokgram Kalyan East421301",421306,Kalyan,
17145,Metropolis Healthcare Limited,23704,"Shop no11-bhoomi tower,sec-04,kharghar400706",410210,Navi Mumbai,
17145,Metropolis Healthcare Limited,23705,"SHOP NO. 2, GROUND FLOOR, AJIT APARTMENT, SAMBHAV CHS SARVODAY PARSWANTH NAGAR, NAHUR ROAD, MULUND WEST, MUMBAI - 400080",400080,Mumbai,
17145,Metropolis Healthcare Limited,23706,"Shop No 2 , farnandis Castle Near Fatima's School Ambernath West 421501",421505,Ambernath,
17145,Metropolis Healthcare Limited,23707,"Shop No 3 Snehal Bldg,Kasturba Cross Road No 5,Near To Narendra Hospital ,Borivali East.400091",400066,Mumbai,
17145,Metropolis Healthcare Limited,23708,"Metropolis Healthcare Ltd. R-34. Horizon commercial complex, Shop No. 103, 105, 106, 107. Shreebag NO. 3 Alibag, Raigad-402201",402108,Alibag,
17145,Metropolis Healthcare Limited,23709,"SHOP NO. 11, SLIVER BIRCH, OPP TARA SINGH GARDEN, SWAPNANGRI, MULUND WEST, MUMBAI - 400080400080",400080,Mumbai,
17145,Metropolis Healthcare Limited,23710,GENERAL MEDICAL LLP 1ST FLR 47 DR ANAND RAO NAIR ROAD OPP NAIR HOSPITAL MUMBAI CENTRAL 400008400008,400008,Mumbai,
17145,Metropolis Healthcare Limited,23711,"Shop no-10,Ground floor,Navjivan Co-operative Premmises Ltd, Lamington road, MumbaiCentral",400008,Mumbai,
17145,Metropolis Healthcare Limited,23712,"Shop No-05,sai pardise bulding,sec-04,nerul",400070,Navi Mumbai,
17145,Metropolis Healthcare Limited,23713,"Shop No-03,Matsghdhya bulding,sec-20,Nerul",400706,Navi Mumbai,
17145,Metropolis Healthcare Limited,23714,"A-4, Ground floor, Plot no-260/A wing, Kuka sadan bldg, Opp Itc Hotel, Dr.Babasahed Ambedkar Road, Supari Baug,Mumbai - 400012",400012,Mumbai,
17145,Metropolis Healthcare Limited,23715,SHOP NO 5 MAITRI VATIKA PARSIK NAGAR KHAREGAON KALWA THANE 400405,400605,Thane,
17145,Metropolis Healthcare Limited,23716,"Shop No-18,Seawood arcade-2,sec-21,nerul 400706",400706,Navi Mumbai,
17145,Metropolis Healthcare Limited,23717,"Shop-01,dhara comples-sec-46 a,seawoods400069",400706,Navi Mumbai,
17145,Metropolis Healthcare Limited,23718,SHOP NO 1 DADARKAR TOWER NEAR SOBO CENTER OPP FILM CENTER TARDEO ROAD MUMBAI 400034,400034,Mumbai,
17145,Metropolis Healthcare Limited,23719,SHOP NO 3 COSMOS NEST DHOKALI NAKA KOLSHET ROAD THANE WEST 400607,400607,Thane,
17145,Metropolis Healthcare Limited,23720,"SHOP NO. 16, GROUND FLOOR, KRISS CORNER, OPP SARSWATI VIDYALAY, NEAR MUCHALA COLLEGE,ANAND NAGAR, GB ROAD, THANE W, 400607",400607,Thane,
17145,Metropolis Healthcare Limited,23721,"Shop no.3, Saraswati Darshan CHS Ltd, Panchpakhadi, Thane – 400601.",400602,Thane,
17145,Metropolis Healthcare Limited,23722,"SHOP NO 21 ASIATIC ARCADE,VARTAK NAGAR POKHRAN ROAD NO 1,THANE W-400601.",400601,Thane,
17145,Metropolis Healthcare Limited,23723,"SHOP NO 05, PLOT NO-132, TULIP BUILDING NEAR TILAK COLLAGE, VASHI SECTOR 28, NAVI MUMBAI",400703,Navi Mumbai,
17145,Metropolis Healthcare Limited,23724," A-wing, Kohinoor Mall, Ground Floor, Gate No 1, Commercial Building, Vidyavihar West, Mumbai, Maharashtra 400070",400070,Mumbai,
17145,Metropolis Healthcare Limited,23725,"Shop no 20 ,Rashesh chs LTD , Tembha hosp road ,Maxu s mall Bhayander west -401101",401101,Mira Bhayandar,
17145,Metropolis Healthcare Limited,23726,"Shop No 8,Solitier Near N L Complex,Dahisar East 400068.",400068,Mumbai,
17145,Metropolis Healthcare Limited,23727,"Shop No,02 Kalpavruksh Bldg No.1,Chs Ltd,Near Link Road,Mahavir Nagar,Junction Kandivali (W)400067",400067,Mumbai,
17145,Metropolis Healthcare Limited,23728,"Ganjawalla Lane Opp Petrol Pump,Borivali West Mumbai-400092",400092,Mumbai,
17145,Metropolis Healthcare Limited,23729,"Shop No.2,haveli bldg op st Francis school Naxt bank of baroda Patankar Road,Nalasopara West 401203",401203,Nala Sopara,
17145,Metropolis Healthcare Limited,23730,"INDIRA COMPLEX GRD FLOOR,PLOT NO 125/A-2 NEAR NADKARNI HOSPITAL PANVEL 410206.",410206,Navi Mumbai,
17145,Metropolis Healthcare Limited,23731,"Shop No 1 Ground Floor Madhav Appt Opp Iscon Foundation ,Kamala Park401104",440004,Nagpur,
17145,Metropolis Healthcare Limited,23732,"Shop No 15,Evershine Heights Behind Multiplx Dreams Mall Evershine City Vasai East 401208",401208,Vasai-Virar,
17145,Metropolis Healthcare Limited,23733,"Shop No-6,Paradise Grandeur,Next to new Viva Collage near lock and Lusture Saloon,Virar West-401303.",401303,Virar,
17145,Metropolis Healthcare Limited,23734,"Shop No 05 Rustomjee Evershine Global City Avenues,Avenue J Chikal Dongari Virar West 401301",401303,Virar,
17145,Metropolis Healthcare Limited,23735,Shop No 11 Tulinj Blg No-12A Yashwant Nagar Near Virat Nagar Virar West401303,401209,Nala Sopara,
17145,Metropolis Healthcare Limited,23736,"Shop No:2', 3 View Co-Operative Housing Society, Veer Savarkar Marg, Opp Bengal Chemicals, Prabhadevi,Mumbai:400025 ",400016,Mumbai,
17145,Metropolis Healthcare Limited,23737,"Office no 1 , Ground floor Moreshwar kamal Bluding opp. shivsena shakha next to saikrupa hotel Dr.ramesh pradhan marg talaopali thane west 400602",400602,Thane,
17145,Metropolis Healthcare Limited,23738,"Shop No 8, Heritage Plaza, Pcmc Link Rd, Near Pmt Bus Stop, Chinchwad Gaon, Chinchwad, Pune, Pimpri-Chinchwad, Maharashtra 411033",411033,Pune,
17145,Metropolis Healthcare Limited,23739,"Shop No 3, Virkar Complex, Dahanukar Colony Circle. Kothrud 411038",411038,Pune,
17145,Metropolis Healthcare Limited,23740,Sector 24 Near Gandhi Nursing Home -Nigdi -Pune- 411044,411044,Pimpri-Chinchwad,
17145,Metropolis Healthcare Limited,23741,"Opp. Vaibhav Talkies, Bhosale Garden, Near Suruchi Hotel411004",411028,Pune,
17145,Metropolis Healthcare Limited,23742,"Shop no.-6, Gera Junction, Lulla Nagar Chowk, Near Kalyan Bhel Shop411004",411040,Pune,
17145,Metropolis Healthcare Limited,23743,"SK BUSINESS SHOWROOM NO 2, SURVEY NO 85/1,GANRAJ CHOWK,OPP RELIANCE DEGITAL,BANER,PUNE.411045",411069,Pune,
17145,Metropolis Healthcare Limited,23744,"Shop No.1, Dorabjee Paradise, Commercial Arcade, Near Urbens Space, Dorabjee Heritage Mall, NIBM Annexe, Mohammadwadi411060",411048,Pune,
17145,Metropolis Healthcare Limited,23745,"Shop No.-G1, 1st Floor, Vision Gallaria Mall, Near Kunal Icon411004",411027,Pimpri-Chinchwad,
17145,Metropolis Healthcare Limited,23746,"Shop No.1, Ganga Bhagyoday, Goel Ganga Scheme, Near ICICI Bank, Singhad Road411004",411068,Pune,
17145,Metropolis Healthcare Limited,23747,"Shop No.-1, Mantri Regency, Mantri Park, Sai Chowk, Pashan Sus Road411004",411021,Pune,
17145,Metropolis Healthcare Limited,23748,"Shop No.4,Rahul Construction, Near Vinayak Hospital, Atul Nagar, Opp. Cipla Center, Mai Mangeshkar Hospital, Warje High-Way411004",411058,Pune,
17145,Metropolis Healthcare Limited,23749,796 /189-B BHANDARKAR INSTITUTE ROAD CONSTRUCTION HOUSE GROUND FLOOR 411004,411004,Pune,
17145,Metropolis Healthcare Limited,23750,OPP CAR POINT NEXT TO HDFC ATM ASHOKA MARG NASHIK-422002.,422011,Nashik,
17145,Metropolis Healthcare Limited,23751,112 A/114/115 ABHYANKAR TOWER 2 ND FLOOR M G ROAD NASHIK-422001.,422001,Nashik,
17145,Metropolis Healthcare Limited,23752,ANAD MANGAL APPT B WING ANANDWADI GANGAPUR ROAD NASHIK-422013.,422013,Nashik,
17145,Metropolis Healthcare Limited,23753,RAMBAUGH BUILD NO 1 B/3 VIDYA VIKAS CIRCLE GANGAPUR ROAD NASHIK-422013.,422013,Nashik,
17145,Metropolis Healthcare Limited,23754,METROPOLIS HEALTHCARE LTD C.S.N. 223/3 E WARD SHOP NO.G3 G4 G5 MALATI TOWERS NEAR KIRAN BUNGLOW TARABAI PARK KOLHAPUR. -416003.,416003,Kolhapur,
17145,Metropolis Healthcare Limited,23755,4 TH BASEMENT ARWATTGI ZENITH BELOW ICICI BANK OPP ARWATTAGI PETROL PUMP MIRAJ SANGLI ROAD MIRAJ-416410.,416410,Miraj,
17145,Metropolis Healthcare Limited,23756,"SHOP NO:1, 2 AAGLE COMPLEX, OPP. KALAMANDIR,NANDED.431602",431605,Nanded,
17145,Metropolis Healthcare Limited,23757,BLOCK NO 1 AVIHANT APT BELOW ULTRA VISION DIAGNOSTIC CIVIL HOSPITAL ROAD SANGLI-416416.,416416,Sangli Miraj Kupwad,
17145,Metropolis Healthcare Limited,23758,1ST FLOOR ORCHID COMPLEX OPP MAYUR BUNGALOW SOLAPUR.,413001,Solapur,
17145,Metropolis Healthcare Limited,23759,BALASAHEB NASHIKKAR SHOPPING INFRONT OF DHULE CORPORATION DHULE-424001.,424001,Dhule,
17145,Metropolis Healthcare Limited,23760,DR PATEL METROPOLIS HEALTHCARE PVT LTD (BACTEST LABORATORY) 1 RISHIKESH SOCIETY COLLEGE ROAD OPP MODEL COLONY NASHIK MAHARASHTRA 422005.,422005,Nashik,
17145,Metropolis Healthcare Limited,23761,"Opp SBI Branch,Parange Chowk,Behind ST Stand, Satara415001",415001,Satara,
17145,Metropolis Healthcare Limited,23762,"Gajanan Building, 2 nd floor,Opp Vasant Jam Center,Near S,T Stand , Panchgani412805",412805,Panchgani,
17145,Metropolis Healthcare Limited,23763,"Ranade Chambers, 8 Guruwar Peth, Near Rajlaxmi Theatre, Palace steet, Satara415002",415002,Satara,
17145,Metropolis Healthcare Limited,23764,"Parasnis Colony, Monark Chowk, Behind Collector Office, Y.C Collage Road, Powai Naka415001",415001,Satara,
17145,Metropolis Healthcare Limited,23765,"PAWAR COLONY,NEAR SHRADDHA MEDICAL,SHAHUPURI415002",415002,Satara,
17145,Metropolis Healthcare Limited,23766,1ST FLOOR J.N. CHAMBERS DR. Shrigaonkar Road Near TJSB Bank Panjim Goa 408001,403001,Panaji,
17145,Metropolis Healthcare Limited,23767,UNITED LEGEND BUIL 2 ND FLOOR PARIJAT NAGAR NASHIK-422007.,422005,Nashik,
17145,Metropolis Healthcare Limited,23768,MARK HOUSE OPP DATTA MANDIR PRMDAN CHOWK SAVEDI SHIRDI MANMAD ROAD AHMEDNAGAR - 414002.,414002,Ahilyanagar,
17145,Metropolis Healthcare Limited,23769,"Metropolis Healthcare Ltd.Nawathe Square Badnera Road, Near Rangoli Pearl Hotel Amravati, Maharashtra - 444605 India",444605,Amravati,
17145,Metropolis Healthcare Limited,23770,Metropolis Healthcare Ltd Plot No.41 Wankhede House Congress Nagar T Point Nagpur-440012.,440012,Nagpur,
17145,Metropolis Healthcare Limited,23771,"Shop No. 9A 9B 9C and 9D, Upper Ground Floor, Raviraj Chambers, Main Road, Near Mahanagar Palika, Latur.413512",413512,Latur,
17145,Metropolis Healthcare Limited,23772,"YASHODHAN HEIGHTS PLOT NO 2,ANANT HOS SOCIETY,NEAR MJ COLLEGE JALGAON - 425002",425002,Jalgaon,
17145,Metropolis Healthcare Limited,23773,"Metropolis Healthcare Ltd, 393, Arunoudaya Apartments, Dr.Ambedkar Road, Opposite Maratha Samaj, Sangli, Maharashtra 416416.",416416,Sangli,
17145,Metropolis Healthcare Limited,23774,"SHOP NO 1 & 2, PRIDE ENGIMA BUILDING, PHASE 1, SHIVAJI NAGAR RD,SUTGIRNI CHOWK,AURANGABAD.431005",431009,Chhatrapati Sambhajinagar,
17145,Metropolis Healthcare Limited,23775,"Dr. Patel Metropolis Healthcare Pvt Ltd 

IInd Floor, United Legend Building, ,Above Rushabh Honda Showroom

Mahatma Nagar Road, Parijat Nagar Nashik -422005",422005,Nashik,
17145,Metropolis Healthcare Limited,23776,"SMILE CHILDREN HOSPITAL,RAMDAS PETH,NEAR TILAK PARK,AKOLA.444001",444005,Akola,
17145,Metropolis Healthcare Limited,23777,"Bansi Niwas Shop no.1, Opp Gol maidan Camp no1,ulhasnagar1",421002,Ulhasnagar,
17145,Metropolis Healthcare Limited,23778,"shop no-3, building no-24 ,mhada complex opp, meera tower, new link road, andheri w ,400053",400053,Mumbai,
17145,Metropolis Healthcare Limited,23779,F2 Shop no-09 Ashirwad Aprt apan sahakari bank Nerul 400706,400706,Navi Mumbai,
17145,Metropolis Healthcare Limited,23780,sho no-11 hub town permier mudran kamgar nagar JProad kokilaben hospital andheri w 400063,400053,Mumbai,
17145,Metropolis Healthcare Limited,23781,HI LIFE SHOP NO .1 ST. JOAQUIM ROAD BOARDA MARGAO GOA 403601,403601,Madgaon,
17145,Metropolis Healthcare Limited,23782,"Shop No-02 Grd flr ,sai Moksh chs ltd plotplot no-48 sec 15 kharghar navi mumbai 410210",410210,Navi Mumbai,
17145,Metropolis Healthcare Limited,23783,"shop no-1,canvera chs,opp to hdfc bank,near versova police chowki,versova,andheriw 400061",400053,Mumbai,
17145,Metropolis Healthcare Limited,23784,"SHOP NO 02 24K GLITTERATI G WING ,PUNE-411027.",411027,Pune,
17145,Metropolis Healthcare Limited,23785,shop no-7/B chedda arcade khira nagar s.v.road gold gym santacruz w 400054,400054,Mumbai,
17145,Metropolis Healthcare Limited,23786,"shop no-3, A-1 link palace chs,near toyoto showroom,malad w 400064",400064,Mumbai,
17145,Metropolis Healthcare Limited,23787,"Rohan Path Lab, 4075/21B, Dr. Gune Complex, Station Road, Pandharpur Bus Stand, Pandharpur, Maharashtra.-413304",413304,Pandharpur,
17145,Metropolis Healthcare Limited,23788,"Atlantis CHS,A1/703,SEC 11 Ghansoli Beside Cloud 36 New Palm Beach Road Landmark Sai Baba Temple.",400701,Navi Mumbai,
17145,Metropolis Healthcare Limited,23789,"H. NO. 619, BLOCK NO. 2, DULICHAND SADAN, OPPOSITE HOTEL AL ZAM ZAM, AZAMSHAH SQUARE, CENTRAL AVENUE, NAGPUR, MAHARASHTRA - 440010",440002,Nagpur,
17145,Metropolis Healthcare Limited,23790,"FLAT NO. UG - 1, B- WING, SWAMI KRUPA RESIDENCY, MAUZABESA, NAGPUR, MAHARASHTRA - 441108",440027,Nagpur,
17145,Metropolis Healthcare Limited,23791,"SHOP NO. G/2, ASHIRWAD COMMERCIAL COMPLEX, RAMDASPETH, NAGPUR, MAHARASHTRA - 440010",440010,Nagpur,
17145,Metropolis Healthcare Limited,23792,"SR. NO. 7, SHOP NO. 3, B - 3 WING, SUN EMPIRE, SUNCITY ROAD, WADGAON, BUDRUK, PUNE - 411051",411051,Pune,
17145,Metropolis Healthcare Limited,23793,435/5 SHANIWAR PETH NEAR BHEDA HOSPITAL OPP PATROL PUMP MARKET YARD KARD 415110.,415110,Karad,
17145,Metropolis Healthcare Limited,23794,shope no 43 On Ground floor in shree Harmony Co. Op. Society limited sector 4 opp Dmart Nalasopara East,401208,Vasai-Virar,
17145,Metropolis Healthcare Limited,23795,"shop no-1,B A wing shivan CHS LTD building 13 shashtri nagar near vibgyor school link road goregoan w 400014",400104,Mumbai,
17145,Metropolis Healthcare Limited,23796,"Shop No- 06 ,Ground Floor Wing A ,Plot No-83,Sec 15",125001,Hisar,
17145,Metropolis Healthcare Limited,23797,"Shop No-10 Ground Floor ,Madhushree CHS Ltd Plot No-33 Sec 40 Seawood Navi Mumbai",400706,Navi Mumbai,
17145,Metropolis Healthcare Limited,23798,"SHOP NO. 1, GROUND FLOOR, H. NO. 159/5, VISHNU SMUTI BLDG, OPP. MAPUSA JUDICIAL COURT, MAPUSA, GOA - 403507",403507,Mapusa,
17145,Metropolis Healthcare Limited,23799,"SHOP NO-12, PARK LANDMARK, PHASE 2 SOCIETY, BIBWEWADI, PUNE-411037",411037,Pune,
17145,Metropolis Healthcare Limited,23800,"S.NO 21/18 TO 24 PLOT NO-A, GANESHAM 1 COMMERCIAL BUILDING, SHOP NO 11, PIMPLE SAUDAGAR PUNE-411027",411027,Pimpri-Chinchwad,
17145,Metropolis Healthcare Limited,23801,Shop No 28 Sumer Heights B Dr K M Munshi Marg Girgaon Chowpaty.,400007,Mumbai,
17145,Metropolis Healthcare Limited,23802,"SHOP NO. 5, HARI OM PRESTIGE APT, DINDORI ROAD, MERI RAS BIHARI ROAD, OPP. BPCL PETRIL PUMP, MHASRUL GAON, NASHIK, MAHARASHTRA - 422004",422004,Manora,
17145,Metropolis Healthcare Limited,23803,"SHOP NO. 9, ANUDEEP PARK, NEAR CHANDAK CIRCLE, TIDKE COLONY, MUMBAI NAKA, NASHIK, MAHARASHTRA - 422002",422002,Nashik,
17145,Metropolis Healthcare Limited,23804,"Shop NO-4 , Atlantic Tower Bldg no-A, R b Marg, Oppsite D mart,Ghodapdev, Cotton green, Mumbai 400033",400025,Mumbai,
17145,Metropolis Healthcare Limited,23805,"SHOP NO. 12 & 13, MODELS MERIDIAN BUILDING, DR. JACK DE SEQUIRA ROAD, CARAMZALEM, PANJIM, GOA - 403002",403004,Panaji,
17145,Metropolis Healthcare Limited,23806,"SHOP NO. 2, GROUND FLOOR, BLDG. 406/126, BHARADWAJ HOUSE, PDA COLONY, ALTO PORVORIM, BARDEZ, GOA - 403521",403521,Pilern,
17145,Metropolis Healthcare Limited,23807,"SHOP NO.18, ODELA, LOHIA JAIN BUSINESS HUB,BUILDING NO.D, BAVDHAN PUNE411021",411021,Pune,
17145,Metropolis Healthcare Limited,23808,"Shop No.22, Gulmohar Garden  Co.op Hsg Ltd, North Main road, opp MSEB off, Sangamwadi, Pune-411003",411001,Pune,
17145,Metropolis Healthcare Limited,23809,"Shop No 11, Ground Floor, Kaku Kunj CHS, Nesbit Rd, near Maharana Pratap Chowk, Dockyard, Railway Colony, Mazgaon, Mumbai, Maharashtra 400010",400010,Mumbai,
17145,Metropolis Healthcare Limited,23810,"129/UGF/6, KHAMLA BLOCK 1, GANESH VIGNAHARTA APARTMENT, LAXMI NAGAR, AMBAZARI ROAD, NAGPUR, MAHARASHTRA - 440022",440015,Nagpur,
